opcode;iset;family;annotate;issimd;inelttype;ineltsz;readsz;nb_oprns;oprn_1;oprn_2;oprn_3;oprn_4;nb_impl_oprns;
CMOVE;8086;FM_CMOV;A_NA;S_NO;T_UNDEF;DATASZ_64b;DATASZ_UNDEF;2;OPRN_REGISTER_STDQUAD_READ;OPRN_REGISTER_STDQUAD_READ_WRITE;;;0;
CMOVGE;8086;FM_CMOV;A_NA;S_NO;T_UNDEF;DATASZ_16b;DATASZ_UNDEF;2;OPRN_REGISTER_STDWORD_READ;OPRN_REGISTER_STDWORD_READ_WRITE;;;0;
CMOVGE;8086;FM_CMOV;A_NA;S_NO;T_UNDEF;DATASZ_32b;DATASZ_UNDEF;2;OPRN_REGISTER_STDLONG_READ;OPRN_REGISTER_STDLONG_READ_WRITE;;;0;
CMOVGE;8086;FM_CMOV;A_NA;S_NO;T_UNDEF;DATASZ_64b;DATASZ_UNDEF;2;OPRN_REGISTER_STDQUAD_READ;OPRN_REGISTER_STDQUAD_READ_WRITE;;;0;
CMOVG;8086;FM_CMOV;A_NA;S_NO;T_UNDEF;DATASZ_16b;DATASZ_UNDEF;2;OPRN_REGISTER_STDWORD_READ;OPRN_REGISTER_STDWORD_READ_WRITE;;;0;
CMOVG;8086;FM_CMOV;A_NA;S_NO;T_UNDEF;DATASZ_32b;DATASZ_UNDEF;2;OPRN_REGISTER_STDLONG_READ;OPRN_REGISTER_STDLONG_READ_WRITE;;;0;
CMOVG;8086;FM_CMOV;A_NA;S_NO;T_UNDEF;DATASZ_64b;DATASZ_UNDEF;2;OPRN_REGISTER_STDQUAD_READ;OPRN_REGISTER_STDQUAD_READ_WRITE;;;0;
CMOVLE;8086;FM_CMOV;A_NA;S_NO;T_UNDEF;DATASZ_16b;DATASZ_UNDEF;2;OPRN_REGISTER_STDWORD_READ;OPRN_REGISTER_STDWORD_READ_WRITE;;;0;
CMOVLE;8086;FM_CMOV;A_NA;S_NO;T_UNDEF;DATASZ_32b;DATASZ_UNDEF;2;OPRN_REGISTER_STDLONG_READ;OPRN_REGISTER_STDLONG_READ_WRITE;;;0;
CMOVLE;8086;FM_CMOV;A_NA;S_NO;T_UNDEF;DATASZ_64b;DATASZ_UNDEF;2;OPRN_REGISTER_STDQUAD_READ;OPRN_REGISTER_STDQUAD_READ_WRITE;;;0;
CMOVL;8086;FM_CMOV;A_NA;S_NO;T_UNDEF;DATASZ_16b;DATASZ_UNDEF;2;OPRN_REGISTER_STDWORD_READ;OPRN_REGISTER_STDWORD_READ_WRITE;;;0;
CMOVL;8086;FM_CMOV;A_NA;S_NO;T_UNDEF;DATASZ_32b;DATASZ_UNDEF;2;OPRN_REGISTER_STDLONG_READ;OPRN_REGISTER_STDLONG_READ_WRITE;;;0;
CMOVL;8086;FM_CMOV;A_NA;S_NO;T_UNDEF;DATASZ_64b;DATASZ_UNDEF;2;OPRN_REGISTER_STDQUAD_READ;OPRN_REGISTER_STDQUAD_READ_WRITE;;;0;
CMOVNAE;8086;FM_CMOV;A_NA;S_NO;T_UNDEF;DATASZ_16b;DATASZ_UNDEF;2;OPRN_REGISTER_STDWORD_READ;OPRN_REGISTER_STDWORD_READ_WRITE;;;0;
CMOVNAE;8086;FM_CMOV;A_NA;S_NO;T_UNDEF;DATASZ_32b;DATASZ_UNDEF;2;OPRN_REGISTER_STDLONG_READ;OPRN_REGISTER_STDLONG_READ_WRITE;;;0;
CMOVNAE;8086;FM_CMOV;A_NA;S_NO;T_UNDEF;DATASZ_64b;DATASZ_UNDEF;2;OPRN_REGISTER_STDQUAD_READ;OPRN_REGISTER_STDQUAD_READ_WRITE;;;0;
CMOVNA;8086;FM_CMOV;A_NA;S_NO;T_UNDEF;DATASZ_16b;DATASZ_UNDEF;2;OPRN_REGISTER_STDWORD_READ;OPRN_REGISTER_STDWORD_READ_WRITE;;;0;
CMOVNA;8086;FM_CMOV;A_NA;S_NO;T_UNDEF;DATASZ_32b;DATASZ_UNDEF;2;OPRN_REGISTER_STDLONG_READ;OPRN_REGISTER_STDLONG_READ_WRITE;;;0;
CMOVNA;8086;FM_CMOV;A_NA;S_NO;T_UNDEF;DATASZ_64b;DATASZ_UNDEF;2;OPRN_REGISTER_STDQUAD_READ;OPRN_REGISTER_STDQUAD_READ_WRITE;;;0;
CMOVNBE;8086;FM_CMOV;A_NA;S_NO;T_UNDEF;DATASZ_16b;DATASZ_UNDEF;2;OPRN_REGISTER_STDWORD_READ;OPRN_REGISTER_STDWORD_READ_WRITE;;;0;
CMOVNBE;8086;FM_CMOV;A_NA;S_NO;T_UNDEF;DATASZ_32b;DATASZ_UNDEF;2;OPRN_REGISTER_STDLONG_READ;OPRN_REGISTER_STDLONG_READ_WRITE;;;0;
CMOVNBE;8086;FM_CMOV;A_NA;S_NO;T_UNDEF;DATASZ_64b;DATASZ_UNDEF;2;OPRN_REGISTER_STDQUAD_READ;OPRN_REGISTER_STDQUAD_READ_WRITE;;;0;
CMOVNB;8086;FM_CMOV;A_NA;S_NO;T_UNDEF;DATASZ_16b;DATASZ_UNDEF;2;OPRN_REGISTER_STDWORD_READ;OPRN_REGISTER_STDWORD_READ_WRITE;;;0;
CMOVNB;8086;FM_CMOV;A_NA;S_NO;T_UNDEF;DATASZ_32b;DATASZ_UNDEF;2;OPRN_REGISTER_STDLONG_READ;OPRN_REGISTER_STDLONG_READ_WRITE;;;0;
CMOVNB;8086;FM_CMOV;A_NA;S_NO;T_UNDEF;DATASZ_64b;DATASZ_UNDEF;2;OPRN_REGISTER_STDQUAD_READ;OPRN_REGISTER_STDQUAD_READ_WRITE;;;0;
CMOVNC;8086;FM_CMOV;A_NA;S_NO;T_UNDEF;DATASZ_16b;DATASZ_UNDEF;2;OPRN_REGISTER_STDWORD_READ;OPRN_REGISTER_STDWORD_READ_WRITE;;;0;
CMOVNC;8086;FM_CMOV;A_NA;S_NO;T_UNDEF;DATASZ_32b;DATASZ_UNDEF;2;OPRN_REGISTER_STDLONG_READ;OPRN_REGISTER_STDLONG_READ_WRITE;;;0;
CMOVNC;8086;FM_CMOV;A_NA;S_NO;T_UNDEF;DATASZ_64b;DATASZ_UNDEF;2;OPRN_REGISTER_STDQUAD_READ;OPRN_REGISTER_STDQUAD_READ_WRITE;;;0;
CMOVNE;8086;FM_CMOV;A_NA;S_NO;T_UNDEF;DATASZ_16b;DATASZ_UNDEF;2;OPRN_REGISTER_STDWORD_READ;OPRN_REGISTER_STDWORD_READ_WRITE;;;0;
CMOVNE;8086;FM_CMOV;A_NA;S_NO;T_UNDEF;DATASZ_32b;DATASZ_UNDEF;2;OPRN_REGISTER_STDLONG_READ;OPRN_REGISTER_STDLONG_READ_WRITE;;;0;
CMOVNE;8086;FM_CMOV;A_NA;S_NO;T_UNDEF;DATASZ_64b;DATASZ_UNDEF;2;OPRN_REGISTER_STDQUAD_READ;OPRN_REGISTER_STDQUAD_READ_WRITE;;;0;
CMOVNGE;8086;FM_CMOV;A_NA;S_NO;T_UNDEF;DATASZ_16b;DATASZ_UNDEF;2;OPRN_REGISTER_STDWORD_READ;OPRN_REGISTER_STDWORD_READ_WRITE;;;0;
CMOVNGE;8086;FM_CMOV;A_NA;S_NO;T_UNDEF;DATASZ_32b;DATASZ_UNDEF;2;OPRN_REGISTER_STDLONG_READ;OPRN_REGISTER_STDLONG_READ_WRITE;;;0;
CMOVNGE;8086;FM_CMOV;A_NA;S_NO;T_UNDEF;DATASZ_64b;DATASZ_UNDEF;2;OPRN_REGISTER_STDQUAD_READ;OPRN_REGISTER_STDQUAD_READ_WRITE;;;0;
CMOVNG;8086;FM_CMOV;A_NA;S_NO;T_UNDEF;DATASZ_16b;DATASZ_UNDEF;2;OPRN_REGISTER_STDWORD_READ;OPRN_REGISTER_STDWORD_READ_WRITE;;;0;
CMOVNG;8086;FM_CMOV;A_NA;S_NO;T_UNDEF;DATASZ_32b;DATASZ_UNDEF;2;OPRN_REGISTER_STDLONG_READ;OPRN_REGISTER_STDLONG_READ_WRITE;;;0;
CMOVNG;8086;FM_CMOV;A_NA;S_NO;T_UNDEF;DATASZ_64b;DATASZ_UNDEF;2;OPRN_REGISTER_STDQUAD_READ;OPRN_REGISTER_STDQUAD_READ_WRITE;;;0;
CMOVNLE;8086;FM_CMOV;A_NA;S_NO;T_UNDEF;DATASZ_16b;DATASZ_UNDEF;2;OPRN_REGISTER_STDWORD_READ;OPRN_REGISTER_STDWORD_READ_WRITE;;;0;
CMOVNLE;8086;FM_CMOV;A_NA;S_NO;T_UNDEF;DATASZ_32b;DATASZ_UNDEF;2;OPRN_REGISTER_STDLONG_READ;OPRN_REGISTER_STDLONG_READ_WRITE;;;0;
CMOVNLE;8086;FM_CMOV;A_NA;S_NO;T_UNDEF;DATASZ_64b;DATASZ_UNDEF;2;OPRN_REGISTER_STDQUAD_READ;OPRN_REGISTER_STDQUAD_READ_WRITE;;;0;
CMOVNL;8086;FM_CMOV;A_NA;S_NO;T_UNDEF;DATASZ_16b;DATASZ_UNDEF;2;OPRN_REGISTER_STDWORD_READ;OPRN_REGISTER_STDWORD_READ_WRITE;;;0;
CMOVNL;8086;FM_CMOV;A_NA;S_NO;T_UNDEF;DATASZ_32b;DATASZ_UNDEF;2;OPRN_REGISTER_STDLONG_READ;OPRN_REGISTER_STDLONG_READ_WRITE;;;0;
CMOVNL;8086;FM_CMOV;A_NA;S_NO;T_UNDEF;DATASZ_64b;DATASZ_UNDEF;2;OPRN_REGISTER_STDQUAD_READ;OPRN_REGISTER_STDQUAD_READ_WRITE;;;0;
CMOVNO;8086;FM_CMOV;A_NA;S_NO;T_UNDEF;DATASZ_16b;DATASZ_UNDEF;2;OPRN_REGISTER_STDWORD_READ;OPRN_REGISTER_STDWORD_READ_WRITE;;;0;
CMOVNO;8086;FM_CMOV;A_NA;S_NO;T_UNDEF;DATASZ_32b;DATASZ_UNDEF;2;OPRN_REGISTER_STDLONG_READ;OPRN_REGISTER_STDLONG_READ_WRITE;;;0;
CMOVNO;8086;FM_CMOV;A_NA;S_NO;T_UNDEF;DATASZ_64b;DATASZ_UNDEF;2;OPRN_REGISTER_STDQUAD_READ;OPRN_REGISTER_STDQUAD_READ_WRITE;;;0;
CMOVNP;8086;FM_CMOV;A_NA;S_NO;T_UNDEF;DATASZ_16b;DATASZ_UNDEF;2;OPRN_REGISTER_STDWORD_READ;OPRN_REGISTER_STDWORD_READ_WRITE;;;0;
CMOVNP;8086;FM_CMOV;A_NA;S_NO;T_UNDEF;DATASZ_32b;DATASZ_UNDEF;2;OPRN_REGISTER_STDLONG_READ;OPRN_REGISTER_STDLONG_READ_WRITE;;;0;
CMOVNP;8086;FM_CMOV;A_NA;S_NO;T_UNDEF;DATASZ_64b;DATASZ_UNDEF;2;OPRN_REGISTER_STDQUAD_READ;OPRN_REGISTER_STDQUAD_READ_WRITE;;;0;
CMOVNS;8086;FM_CMOV;A_NA;S_NO;T_UNDEF;DATASZ_16b;DATASZ_UNDEF;2;OPRN_REGISTER_STDWORD_READ;OPRN_REGISTER_STDWORD_READ_WRITE;;;0;
CMOVNS;8086;FM_CMOV;A_NA;S_NO;T_UNDEF;DATASZ_32b;DATASZ_UNDEF;2;OPRN_REGISTER_STDLONG_READ;OPRN_REGISTER_STDLONG_READ_WRITE;;;0;
CMOVNS;8086;FM_CMOV;A_NA;S_NO;T_UNDEF;DATASZ_64b;DATASZ_UNDEF;2;OPRN_REGISTER_STDQUAD_READ;OPRN_REGISTER_STDQUAD_READ_WRITE;;;0;
CMOVNZ;8086;FM_CMOV;A_NA;S_NO;T_UNDEF;DATASZ_16b;DATASZ_UNDEF;2;OPRN_REGISTER_STDWORD_READ;OPRN_REGISTER_STDWORD_READ_WRITE;;;0;
CMOVNZ;8086;FM_CMOV;A_NA;S_NO;T_UNDEF;DATASZ_32b;DATASZ_UNDEF;2;OPRN_REGISTER_STDLONG_READ;OPRN_REGISTER_STDLONG_READ_WRITE;;;0;
CMOVNZ;8086;FM_CMOV;A_NA;S_NO;T_UNDEF;DATASZ_64b;DATASZ_UNDEF;2;OPRN_REGISTER_STDQUAD_READ;OPRN_REGISTER_STDQUAD_READ_WRITE;;;0;
CMOVO;8086;FM_CMOV;A_NA;S_NO;T_UNDEF;DATASZ_16b;DATASZ_UNDEF;2;OPRN_REGISTER_STDWORD_READ;OPRN_REGISTER_STDWORD_READ_WRITE;;;0;
CMOVO;8086;FM_CMOV;A_NA;S_NO;T_UNDEF;DATASZ_32b;DATASZ_UNDEF;2;OPRN_REGISTER_STDLONG_READ;OPRN_REGISTER_STDLONG_READ_WRITE;;;0;
CMOVO;8086;FM_CMOV;A_NA;S_NO;T_UNDEF;DATASZ_64b;DATASZ_UNDEF;2;OPRN_REGISTER_STDQUAD_READ;OPRN_REGISTER_STDQUAD_READ_WRITE;;;0;
CMOVPE;8086;FM_CMOV;A_NA;S_NO;T_UNDEF;DATASZ_16b;DATASZ_UNDEF;2;OPRN_REGISTER_STDWORD_READ;OPRN_REGISTER_STDWORD_READ_WRITE;;;0;
CMOVPE;8086;FM_CMOV;A_NA;S_NO;T_UNDEF;DATASZ_32b;DATASZ_UNDEF;2;OPRN_REGISTER_STDLONG_READ;OPRN_REGISTER_STDLONG_READ_WRITE;;;0;
CMOVPE;8086;FM_CMOV;A_NA;S_NO;T_UNDEF;DATASZ_64b;DATASZ_UNDEF;2;OPRN_REGISTER_STDQUAD_READ;OPRN_REGISTER_STDQUAD_READ_WRITE;;;0;
CMOVPO;8086;FM_CMOV;A_NA;S_NO;T_UNDEF;DATASZ_16b;DATASZ_UNDEF;2;OPRN_REGISTER_STDWORD_READ;OPRN_REGISTER_STDWORD_READ_WRITE;;;0;
CMOVPO;8086;FM_CMOV;A_NA;S_NO;T_UNDEF;DATASZ_32b;DATASZ_UNDEF;2;OPRN_REGISTER_STDLONG_READ;OPRN_REGISTER_STDLONG_READ_WRITE;;;0;
CMOVPO;8086;FM_CMOV;A_NA;S_NO;T_UNDEF;DATASZ_64b;DATASZ_UNDEF;2;OPRN_REGISTER_STDQUAD_READ;OPRN_REGISTER_STDQUAD_READ_WRITE;;;0;
CMOVP;8086;FM_CMOV;A_NA;S_NO;T_UNDEF;DATASZ_16b;DATASZ_UNDEF;2;OPRN_REGISTER_STDWORD_READ;OPRN_REGISTER_STDWORD_READ_WRITE;;;0;
CMOVP;8086;FM_CMOV;A_NA;S_NO;T_UNDEF;DATASZ_32b;DATASZ_UNDEF;2;OPRN_REGISTER_STDLONG_READ;OPRN_REGISTER_STDLONG_READ_WRITE;;;0;
CMOVP;8086;FM_CMOV;A_NA;S_NO;T_UNDEF;DATASZ_64b;DATASZ_UNDEF;2;OPRN_REGISTER_STDQUAD_READ;OPRN_REGISTER_STDQUAD_READ_WRITE;;;0;
CMOVS;8086;FM_CMOV;A_NA;S_NO;T_UNDEF;DATASZ_16b;DATASZ_UNDEF;2;OPRN_REGISTER_STDWORD_READ;OPRN_REGISTER_STDWORD_READ_WRITE;;;0;
CMOVS;8086;FM_CMOV;A_NA;S_NO;T_UNDEF;DATASZ_32b;DATASZ_UNDEF;2;OPRN_REGISTER_STDLONG_READ;OPRN_REGISTER_STDLONG_READ_WRITE;;;0;
CMOVS;8086;FM_CMOV;A_NA;S_NO;T_UNDEF;DATASZ_64b;DATASZ_UNDEF;2;OPRN_REGISTER_STDQUAD_READ;OPRN_REGISTER_STDQUAD_READ_WRITE;;;0;
CMOVZ;8086;FM_CMOV;A_NA;S_NO;T_UNDEF;DATASZ_16b;DATASZ_UNDEF;2;OPRN_REGISTER_STDWORD_READ;OPRN_REGISTER_STDWORD_READ_WRITE;;;0;
CMOVZ;8086;FM_CMOV;A_NA;S_NO;T_UNDEF;DATASZ_32b;DATASZ_UNDEF;2;OPRN_REGISTER_STDLONG_READ;OPRN_REGISTER_STDLONG_READ_WRITE;;;0;
CMOVZ;8086;FM_CMOV;A_NA;S_NO;T_UNDEF;DATASZ_64b;DATASZ_UNDEF;2;OPRN_REGISTER_STDQUAD_READ;OPRN_REGISTER_STDQUAD_READ_WRITE;;;0;
CMPPD;SSE2;FM_CMP;A_NA;S_YES;T_FP;DATASZ_64b;DATASZ_128b;3;OPRN_IMMEDIATE_BYTE_ROLE_UNDEF;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_READ_WRITE;;0;
CMPPS;SSE;FM_CMP;A_NA;S_YES;T_FP;DATASZ_32b;DATASZ_128b;3;OPRN_IMMEDIATE_BYTE_ROLE_UNDEF;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_READ_WRITE;;0;
CMPSD;SSE2;FM_CMP;A_NA;S_YES;T_FP;DATASZ_64b;DATASZ_64b;3;OPRN_IMMEDIATE_BYTE_ROLE_UNDEF;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;0;
CMPSS;SSE;FM_CMP;A_NA;S_YES;T_FP;DATASZ_32b;DATASZ_32b;3;OPRN_IMMEDIATE_BYTE_ROLE_UNDEF;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;0;
CMPXCHG;8086;FM_CMOV;A_NA;S_NO;T_UNDEF;DATASZ_16b;DATASZ_UNDEF;2;OPRN_REGISTER_STDWORD_READ;OPRN_REGISTER_STDWORD_READ_WRITE;;;0;
CMPXCHG;8086;FM_CMOV;A_NA;S_NO;T_UNDEF;DATASZ_32b;DATASZ_UNDEF;2;OPRN_REGISTER_STDLONG_READ;OPRN_REGISTER_STDLONG_READ_WRITE;;;0;
CMPXCHG;8086;FM_CMOV;A_NA;S_NO;T_UNDEF;DATASZ_64b;DATASZ_UNDEF;2;OPRN_REGISTER_STDQUAD_READ;OPRN_REGISTER_STDQUAD_READ_WRITE;;;0;
CMPXCHG;8086;FM_CMOV;A_NA;S_NO;T_UNDEF;DATASZ_8b;DATASZ_UNDEF;2;OPRN_REGISTER_STDBYTE_READ;OPRN_REGISTER_STDBYTE_READ_WRITE;;;0;
CMP;8086;FM_CMP;A_NA;S_NO;T_UNDEF;DATASZ_16b;DATASZ_UNDEF;2;OPRN_IMMEDIATE_BYTE_ROLE_UNDEF;OPRN_REGISTER_STDWORD_READ;;;0;
CMP;8086;FM_CMP;A_NA;S_NO;T_UNDEF;DATASZ_16b;DATASZ_UNDEF;2;OPRN_IMMEDIATE_WORD_ROLE_UNDEF;OPRN_REGISTER_STDWORD_READ;;;0;
CMP;8086;FM_CMP;A_NA;S_NO;T_UNDEF;DATASZ_16b;DATASZ_UNDEF;2;OPRN_REGISTER_STDWORD_READ;OPRN_REGISTER_STDWORD_READ;;;0;
CMP;8086;FM_CMP;A_NA;S_NO;T_UNDEF;DATASZ_32b;DATASZ_UNDEF;2;OPRN_IMMEDIATE_BYTE_ROLE_UNDEF;OPRN_REGISTER_STDLONG_READ;;;0;
CMP;8086;FM_CMP;A_NA;S_NO;T_UNDEF;DATASZ_32b;DATASZ_UNDEF;2;OPRN_IMMEDIATE_LONG_ROLE_UNDEF;OPRN_REGISTER_STDLONG_READ;;;0;
CMP;8086;FM_CMP;A_NA;S_NO;T_UNDEF;DATASZ_32b;DATASZ_UNDEF;2;OPRN_REGISTER_STDLONG_READ;OPRN_REGISTER_STDLONG_READ;;;0;
CMP;8086;FM_CMP;A_NA;S_NO;T_UNDEF;DATASZ_64b;DATASZ_UNDEF;2;OPRN_IMMEDIATE_BYTE_ROLE_UNDEF;OPRN_REGISTER_STDQUAD_READ;;;0;
CMP;8086;FM_CMP;A_NA;S_NO;T_UNDEF;DATASZ_64b;DATASZ_UNDEF;2;OPRN_IMMEDIATE_LONG_ROLE_UNDEF;OPRN_REGISTER_STDQUAD_READ;;;0;
CMP;8086;FM_CMP;A_NA;S_NO;T_UNDEF;DATASZ_64b;DATASZ_UNDEF;2;OPRN_REGISTER_STDQUAD_READ;OPRN_REGISTER_STDQUAD_READ;;;0;
CMP;8086;FM_CMP;A_NA;S_NO;T_UNDEF;DATASZ_8b;DATASZ_UNDEF;2;OPRN_IMMEDIATE_BYTE_ROLE_UNDEF;OPRN_REGISTER_STDBYTE_READ;;;0;
CMP;8086;FM_CMP;A_NA;S_NO;T_UNDEF;DATASZ_8b;DATASZ_UNDEF;2;OPRN_REGISTER_STDBYTE_READ;OPRN_REGISTER_STDBYTE_READ;;;0;
COMISD;SSE2;FM_CMP;A_NA;S_YES;T_FP;DATASZ_64b;DATASZ_64b;2;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_READ;;;0;
COMISS;SSE;FM_CMP;A_NA;S_YES;T_FP;DATASZ_32b;DATASZ_32b;2;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_READ;;;0;
CPUID;8086;FM_INFO;A_NA;S_NO;T_UNDEF;DATASZ_UNDEF;DATASZ_UNDEF;0;;;;;0;
CQTO;8086;FM_CVT;A_NA;S_NO;T_UNDEF;DATASZ_64b;DATASZ_UNDEF;0;;;;;0;
CRC32;8086;FM_HASH;A_NA;S_NO;T_INT;DATASZ_32b;DATASZ_UNDEF;2;OPRN_REGISTER_STDBYTE_READ;OPRN_REGISTER_STDLONG_READ_WRITE;;;0;
CRC32;8086;FM_HASH;A_NA;S_NO;T_INT;DATASZ_32b;DATASZ_UNDEF;2;OPRN_REGISTER_STDLONG_READ;OPRN_REGISTER_STDLONG_READ_WRITE;;;0;
CRC32;8086;FM_HASH;A_NA;S_NO;T_INT;DATASZ_32b;DATASZ_UNDEF;2;OPRN_REGISTER_STDWORD_READ;OPRN_REGISTER_STDLONG_READ_WRITE;;;0;
CRC32;8086;FM_HASH;A_NA;S_NO;T_INT;DATASZ_64b;DATASZ_UNDEF;2;OPRN_REGISTER_STDBYTE_READ;OPRN_REGISTER_STDQUAD_READ_WRITE;;;0;
CRC32;8086;FM_HASH;A_NA;S_NO;T_INT;DATASZ_64b;DATASZ_UNDEF;2;OPRN_REGISTER_STDQUAD_READ;OPRN_REGISTER_STDQUAD_READ_WRITE;;;0;
CVTDQ2PD;SSE2;FM_CVT;A_NA;S_YES;T_SINT;DATASZ_32b;DATASZ_64b;2;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;;0;
CVTDQ2PS;SSE2;FM_CVT;A_NA;S_YES;T_SINT;DATASZ_32b;DATASZ_128b;2;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;;0;
CVTPD2DQ;SSE2;FM_CVT;A_NA;S_YES;T_FP;DATASZ_64b;DATASZ_128b;2;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;;0;
CVTPD2PI;8086;FM_CVT;A_NA;S_YES;T_FP;DATASZ_64b;DATASZ_128b;2;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_MMX_WRITE;;;0;
CVTPD2PS;SSE2;FM_CVT;A_NA;S_YES;T_FP;DATASZ_64b;DATASZ_128b;2;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;;0;
CVTPI2PD;8086;FM_CVT;A_NA;S_YES;T_SINT;DATASZ_32b;DATASZ_64b;2;OPRN_REGISTER_MMX_READ;OPRN_REGISTER_XMM_WRITE;;;0;
CVTPI2PS;8086;FM_CVT;A_NA;S_YES;T_SINT;DATASZ_32b;DATASZ_64b;2;OPRN_REGISTER_MMX_READ;OPRN_REGISTER_XMM_WRITE;;;0;
CVTPS2DQ;SSE2;FM_CVT;A_NA;S_YES;T_FP;DATASZ_32b;DATASZ_128b;2;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;;0;
CVTPS2PD;SSE2;FM_CVT;A_NA;S_YES;T_FP;DATASZ_32b;DATASZ_64b;2;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;;0;
CVTPS2PI;8086;FM_CVT;A_NA;S_YES;T_FP;DATASZ_32b;DATASZ_64b;2;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_MMX_WRITE;;;0;
CVTSD2SI;SSE2;FM_CVT;A_NA;S_YES;T_FP;DATASZ_64b;DATASZ_64b;2;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_STDLONG_WRITE;;;0;
CVTSD2SI;SSE2;FM_CVT;A_NA;S_YES;T_FP;DATASZ_64b;DATASZ_64b;2;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_STDQUAD_WRITE;;;0;
CVTSD2SS;SSE2;FM_CVT;A_NA;S_YES;T_FP;DATASZ_64b;DATASZ_64b;2;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;;0;
CVTSI2SD;SSE2;FM_CVT;A_NA;S_YES;T_SINT;DATASZ_32b;DATASZ_32b;2;OPRN_REGISTER_STDLONG_READ;OPRN_REGISTER_XMM_WRITE;;;0;
CVTSI2SD;SSE2;FM_CVT;A_NA;S_YES;T_SINT;DATASZ_64b;DATASZ_64b;2;OPRN_REGISTER_STDQUAD_READ;OPRN_REGISTER_XMM_WRITE;;;0;
CVTSI2SS;SSE;FM_CVT;A_NA;S_YES;T_SINT;DATASZ_32b;DATASZ_32b;2;OPRN_REGISTER_STDLONG_READ;OPRN_REGISTER_XMM_WRITE;;;0;
CVTSI2SS;SSE;FM_CVT;A_NA;S_YES;T_SINT;DATASZ_64b;DATASZ_64b;2;OPRN_REGISTER_STDQUAD_READ;OPRN_REGISTER_XMM_WRITE;;;0;
CVTSS2SD;SSE2;FM_CVT;A_NA;S_YES;T_FP;DATASZ_32b;DATASZ_32b;2;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;;0;
CVTSS2SI;SSE;FM_CVT;A_NA;S_YES;T_FP;DATASZ_32b;DATASZ_32b;2;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_STDLONG_WRITE;;;0;
CVTSS2SI;SSE;FM_CVT;A_NA;S_YES;T_FP;DATASZ_32b;DATASZ_32b;2;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_STDQUAD_WRITE;;;0;
CVTTPD2DQ;SSE2;FM_CVT;A_NA;S_YES;T_FP;DATASZ_64b;DATASZ_128b;2;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;;0;
CVTTPD2PI;8086;FM_CVT;A_NA;S_YES;T_FP;DATASZ_64b;DATASZ_128b;2;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_MMX_WRITE;;;0;
CVTTPS2DQ;SSE2;FM_CVT;A_NA;S_YES;T_FP;DATASZ_32b;DATASZ_128b;2;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_XMM_WRITE;;;0;
CVTTPS2PI;8086;FM_CVT;A_NA;S_YES;T_FP;DATASZ_32b;DATASZ_64b;2;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_MMX_WRITE;;;0;
CVTTSD2SI;SSE2;FM_CVT;A_NA;S_YES;T_FP;DATASZ_64b;DATASZ_64b;2;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_STDLONG_WRITE;;;0;
CVTTSD2SI;SSE2;FM_CVT;A_NA;S_YES;T_FP;DATASZ_64b;DATASZ_64b;2;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_STDQUAD_WRITE;;;0;
CVTTSS2SI;SSE;FM_CVT;A_NA;S_YES;T_FP;DATASZ_32b;DATASZ_32b;2;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_STDLONG_WRITE;;;0;
CVTTSS2SI;SSE;FM_CVT;A_NA;S_YES;T_FP;DATASZ_32b;DATASZ_32b;2;OPRN_REGISTER_XMM_READ;OPRN_REGISTER_STDQUAD_WRITE;;;0;
CWD;8086;FM_CVT;A_NA;S_NO;T_UNDEF;DATASZ_16b;DATASZ_UNDEF;0;;;;;0;
CWTL;8086;FM_CVT;A_NA;S_NO;T_UNDEF;DATASZ_32b;DATASZ_UNDEF;0;;;;;0;
